month,category_level,category1,category2,category3,retailer,total_sku_count,promo_sku_count,promo_sku_pct,avg_promo_days,month_days,promotion_frequency,avg_discount_pct,median_discount_pct,promo_index_matched_sku_count,promo_price_index
2024-02,category2,Milk powder / Baby care,Baby foods / Infant foods,ALL,JASONS,5,0,0.0,0.0,29,0.0,,,5.0,119.15589761704813
2024-02,category2,Milk powder / Baby care,Baby foods / Infant foods,ALL,MANNINGS,9,9,1.0,29.0,29,1.0,0.25,0.25,8.0,89.58910331637632
2024-02,category2,Milk powder / Baby care,Baby foods / Infant foods,ALL,PARKNSHOP,16,12,0.75,15.5,29,0.5344827586206896,0.26002385042052795,0.25474254742547425,15.0,103.41246741146412
2024-02,category2,Milk powder / Baby care,Baby foods / Infant foods,ALL,WATSONS,14,14,1.0,27.714285714285715,29,0.9556650246305419,0.25,0.25,13.0,92.67659841299373
2024-02,category2,Milk powder / Baby care,Baby foods / Infant foods,ALL,WELLCOME,3,0,0.0,0.0,29,0.0,,,3.0,116.62425751809067
2024-02,category2,Milk powder / Baby care,Baby products,ALL,AEON,10,0,0.0,0.0,29,0.0,,,7.0,102.33957321201717
2024-02,category2,Milk powder / Baby care,Baby products,ALL,JASONS,13,9,0.6923076923076923,10.076923076923077,29,0.34748010610079577,0.23665070149257042,0.2,12.0,98.30298377990148
2024-02,category2,Milk powder / Baby care,Baby products,ALL,MANNINGS,13,4,0.3076923076923077,4.6923076923076925,29,0.16180371352785147,0.2957974137931035,0.35,12.0,99.79745517554932
2024-02,category2,Milk powder / Baby care,Baby products,ALL,PARKNSHOP,17,9,0.5294117647058824,5.352941176470588,29,0.18458417849898578,0.21866491413949465,0.2004664335664336,16.0,98.64903095924385
2024-02,category2,Milk powder / Baby care,Baby products,ALL,WATSONS,23,9,0.391304347826087,5.260869565217392,29,0.18140929535232383,0.27777777777777785,0.25000000000000006,20.0,101.91961475375615
2024-02,category2,Milk powder / Baby care,Baby products,ALL,WELLCOME,12,9,0.75,11.916666666666666,29,0.410919540229885,0.2362736155635796,0.2,12.0,98.59308093601041
2024-02,category2,Milk powder / Baby care,Infant formula / Growing-up formula,ALL,JASONS,34,2,0.058823529411764705,0.08823529411764706,29,0.0030425963488843817,0.09243142783901563,0.09243142783901563,33.0,101.01741376869668
2024-02,category2,Milk powder / Baby care,Infant formula / Growing-up formula,ALL,MANNINGS,62,6,0.0967741935483871,0.1935483870967742,29,0.006674082313681868,0.13499999999999998,0.135,62.0,100.76846491240347
2024-02,category2,Milk powder / Baby care,Infant formula / Growing-up formula,ALL,PARKNSHOP,47,16,0.3404255319148936,0.6808510638297872,29,0.023477622890682316,0.09495107520157908,0.1,46.0,100.33239432978309
2024-02,category2,Milk powder / Baby care,Infant formula / Growing-up formula,ALL,WATSONS,60,6,0.1,0.48333333333333334,29,0.016666666666666666,0.5604364388483992,0.5614395226175577,59.0,97.95749571592745
2024-02,category2,Milk powder / Baby care,Infant formula / Growing-up formula,ALL,WELLCOME,36,3,0.08333333333333333,0.16666666666666666,29,0.005747126436781609,0.11992406887907996,0.12014134275618374,36.0,100.72587416122917
2024-02,category2,Milk powder / Baby care,Pregnant women's milk powder,ALL,JASONS,2,0,0.0,0.0,29,0.0,,,2.0,100.0
2024-02,category2,Milk powder / Baby care,Pregnant women's milk powder,ALL,MANNINGS,2,0,0.0,0.0,29,0.0,,,2.0,100.0
2024-02,category2,Milk powder / Baby care,Pregnant women's milk powder,ALL,WATSONS,3,0,0.0,0.0,29,0.0,,,3.0,100.0
2024-02,category2,Milk powder / Baby care,Pregnant women's milk powder,ALL,WELLCOME,2,0,0.0,0.0,29,0.0,,,2.0,100.0
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Baking needs / Wheat flour,ALL,JASONS,12,4,0.3333333333333333,5.083333333333333,29,0.17528735632183906,0.4593023627075351,0.4913793103448276,12.0,97.28457025316769
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Baking needs / Wheat flour,ALL,PARKNSHOP,12,3,0.25,0.5833333333333334,29,0.020114942528735632,0.30639410532916767,0.22318339100346019,9.0,107.52561212034047
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Baking needs / Wheat flour,ALL,WELLCOME,13,4,0.3076923076923077,4.6923076923076925,29,0.16180371352785147,0.45999361430395913,0.4913793103448276,13.0,96.88775338152092
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,ALL,DCHFOOD,6,0,0.0,0.0,29,0.0,,,6.0,92.42059152157178
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,ALL,JASONS,103,42,0.4077669902912621,6.650485436893204,29,0.22932708403080013,0.2846814491209807,0.25462962962962965,103.0,100.88675380568235
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,ALL,PARKNSHOP,134,104,0.7761194029850746,9.522388059701493,29,0.3283582089552239,0.20429617841154382,0.10077120822622107,99.0,99.67892610165165
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Condiments & sauces / Cooking needs,ALL,WELLCOME,103,42,0.4077669902912621,6.951456310679611,29,0.23970539002343488,0.27857000266623944,0.25,103.0,99.821102084792
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Frozen / Chilled processed food,ALL,JASONS,41,35,0.8536585365853658,16.951219512195124,29,0.5845248107653491,0.32800337125135803,0.3782608695652174,40.0,98.82458954665758
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Frozen / Chilled processed food,ALL,PARKNSHOP,47,43,0.9148936170212766,14.148936170212766,29,0.48789435069699194,0.2263538423045828,0.25925925925925924,38.0,103.08402085741142
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Frozen / Chilled processed food,ALL,WELLCOME,40,35,0.875,19.0,29,0.6551724137931034,0.3262275614692083,0.3782608695652174,40.0,98.39601531072466
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Instant noodles,ALL,DCHFOOD,6,0,0.0,0.0,29,0.0,,,6.0,113.29131163501755
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Instant noodles,ALL,JASONS,28,23,0.8214285714285714,20.75,29,0.7155172413793104,0.2804457332377293,0.29411764705882354,28.0,98.70814634819422
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Instant noodles,ALL,PARKNSHOP,37,35,0.9459459459459459,19.54054054054054,29,0.67381174277726,0.2430771094609419,0.23684210526315788,26.0,100.30631761683514
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Instant noodles,ALL,WELLCOME,27,24,0.8888888888888888,22.333333333333332,29,0.7701149425287356,0.26695799474299814,0.24944666666666665,27.0,97.85423733549014
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant Italian pasta,ALL,DCHFOOD,4,0,0.0,0.0,29,0.0,,,4.0,103.80974509260162
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant Italian pasta,ALL,JASONS,11,10,0.9090909090909091,12.272727272727273,29,0.42319749216300945,0.24087579087579086,0.2395104895104895,11.0,97.36289343968294
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant Italian pasta,ALL,PARKNSHOP,15,14,0.9333333333333333,10.466666666666667,29,0.36091954022988504,0.10446958729599691,0.05693834194389456,10.0,104.80985252488048
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant Italian pasta,ALL,WELLCOME,10,9,0.9,13.4,29,0.4620689655172414,0.2534965034965035,0.36538461538461536,10.0,96.70475642639389
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant oriental noodles,ALL,JASONS,6,3,0.5,12.666666666666666,29,0.43678160919540227,0.3972741934446737,0.4375,6.0,98.3288320810873
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant oriental noodles,ALL,PARKNSHOP,14,14,1.0,12.857142857142858,29,0.4433497536945813,0.157093174886243,0.0927792660014473,6.0,103.30468473001085
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Non-instant oriental noodles,ALL,WELLCOME,6,4,0.6666666666666666,14.5,29,0.5,0.41371924783222425,0.37664473684210525,6.0,98.36648318890185
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Udon noodles,ALL,DCHFOOD,1,0,0.0,0.0,29,0.0,,,,
2024-02,category2,Noodles / Cooking needs / Processed food (cold),Udon noodles,ALL,PARKNSHOP,1,1,1.0,12.0,29,0.41379310344827586,0.09130434782608703,0.09130434782608701,,
2024-02,category2,Personal care,Adult diapers / diaper pants,ALL,JASONS,4,3,0.75,19.5,29,0.6724137931034483,0.2294117647058823,0.2499999999999999,4.0,95.43940155524824
2024-02,category2,Personal care,Adult diapers / diaper pants,ALL,MANNINGS,10,6,0.6,11.3,29,0.3896551724137931,0.2464752032626821,0.20112359550561798,10.0,98.05114378541616
2024-02,category2,Personal care,Adult diapers / diaper pants,ALL,PARKNSHOP,11,3,0.2727272727272727,4.363636363636363,29,0.15047021943573666,0.21932641970214603,0.21910112359550563,11.0,103.07028674907227
2024-02,category2,Personal care,Adult diapers / diaper pants,ALL,WATSONS,13,3,0.23076923076923078,3.4615384615384617,29,0.1193633952254642,0.24458560193587411,0.24999999999999994,13.0,101.0170665229474
2024-02,category2,Personal care,Adult diapers / diaper pants,ALL,WELLCOME,7,3,0.42857142857142855,11.142857142857142,29,0.3842364532019704,0.2294117647058823,0.2499999999999999,7.0,98.11830664140328
2024-02,category2,Personal care,Antiperspirants / Deodorants,ALL,JASONS,10,0,0.0,0.0,29,0.0,,,10.0,99.59717764244024
2024-02,category2,Personal care,Antiperspirants / Deodorants,ALL,MANNINGS,10,0,0.0,0.0,29,0.0,,,10.0,98.6737201029555
2024-02,category2,Personal care,Antiperspirants / Deodorants,ALL,PARKNSHOP,12,0,0.0,0.0,29,0.0,,,12.0,103.81856276917156
2024-02,category2,Personal care,Antiperspirants / Deodorants,ALL,WATSONS,12,0,0.0,0.0,29,0.0,,,12.0,98.66090101684354
2024-02,category2,Personal care,Antiperspirants / Deodorants,ALL,WELLCOME,9,0,0.0,0.0,29,0.0,,,9.0,98.2847326168831
2024-02,category2,Personal care,Bathing lotions / Liquid soap / Soap,ALL,JASONS,16,11,0.6875,9.6875,29,0.33405172413793105,0.2735487565967571,0.25,16.0,100.53685009398004
2024-02,category2,Personal care,Bathing lotions / Liquid soap / Soap,ALL,MANNINGS,7,2,0.2857142857142857,2.142857142857143,29,0.07389162561576354,0.25,0.25,7.0,102.04590501514036
2024-02,category2,Personal care,Bathing lotions / Liquid soap / Soap,ALL,PARKNSHOP,21,10,0.47619047619047616,6.285714285714286,29,0.2167487684729064,0.23883288395966665,0.22147863196766165,17.0,98.69513761505026
2024-02,category2,Personal care,Bathing lotions / Liquid soap / Soap,ALL,WATSONS,14,6,0.42857142857142855,6.214285714285714,29,0.2142857142857143,0.24999999999999997,0.24999999999999994,13.0,99.69946783187712
2024-02,category2,Personal care,Bathing lotions / Liquid soap / Soap,ALL,WELLCOME,16,11,0.6875,10.0,29,0.3448275862068966,0.273797557888467,0.25,16.0,99.9357433520578
2024-02,category2,Personal care,Contraceptives,ALL,JASONS,15,5,0.3333333333333333,4.266666666666667,29,0.1471264367816092,0.2511886417183632,0.25139664804469275,15.0,102.7687436256541
2024-02,category2,Personal care,Contraceptives,ALL,MANNINGS,10,10,1.0,16.4,29,0.5655172413793103,0.4875,0.5,10.0,86.39703005373313
2024-02,category2,Personal care,Contraceptives,ALL,PARKNSHOP,10,9,0.9,13.8,29,0.47586206896551725,0.2653468476680281,0.24986835176408645,10.0,105.16318758030442
2024-02,category2,Personal care,Contraceptives,ALL,WATSONS,18,17,0.9444444444444444,10.222222222222221,29,0.3524904214559387,0.25,0.25,17.0,101.16853598040632
2024-02,category2,Personal care,Contraceptives,ALL,WELLCOME,15,5,0.3333333333333333,4.666666666666667,29,0.16091954022988506,0.2511886417183632,0.25139664804469275,15.0,100.57137198662896
2024-02,category2,Personal care,Drugs / Herbs,ALL,JASONS,22,1,0.045454545454545456,0.5909090909090909,29,0.020376175548589344,0.16101694915254236,0.16101694915254236,21.0,101.97320183194563
2024-02,category2,Personal care,Drugs / Herbs,ALL,MANNINGS,25,7,0.28,5.64,29,0.19448275862068964,0.18924530796025055,0.1,25.0,96.99008248990702
2024-02,category2,Personal care,Drugs / Herbs,ALL,PARKNSHOP,24,6,0.25,5.083333333333333,29,0.17528735632183906,0.10395138466113467,0.08057518796992477,21.0,100.66144595455464
2024-02,category2,Personal care,Drugs / Herbs,ALL,WATSONS,35,6,0.17142857142857143,2.5428571428571427,29,0.0876847290640394,0.1790014859114517,0.16079881656804734,29.0,99.89259014976987
2024-02,category2,Personal care,Drugs / Herbs,ALL,WELLCOME,20,2,0.1,0.95,29,0.03275862068965517,0.14080259222333003,0.14080259222333003,20.0,101.31890101644304
2024-02,category2,Personal care,Feminine care,ALL,JASONS,20,16,0.8,7.45,29,0.25689655172413794,0.393184850981287,0.41666590909090906,19.0,100.73135992934013
2024-02,category2,Personal care,Feminine care,ALL,MANNINGS,22,21,0.9545454545454546,14.5,29,0.5,0.4789555285276038,0.5,21.0,87.78942245128894
2024-02,category2,Personal care,Feminine care,ALL,PARKNSHOP,39,30,0.7692307692307693,8.307692307692308,29,0.2864721485411141,0.33060835786367115,0.33333291666666665,36.0,102.87296764365381
2024-02,category2,Personal care,Feminine care,ALL,WATSONS,37,24,0.6486486486486487,6.054054054054054,29,0.2087604846225536,0.31180002040084565,0.24999999999999994,35.0,104.098627091949
2024-02,category2,Personal care,Feminine care,ALL,WELLCOME,19,16,0.8421052631578947,7.842105263157895,29,0.27041742286751363,0.3937016235196795,0.4204545454545454,19.0,100.06951864989979
2024-02,category2,Personal care,First aid,ALL,JASONS,3,0,0.0,0.0,29,0.0,,,3.0,112.54088187264195
2024-02,category2,Personal care,First aid,ALL,MANNINGS,1,0,0.0,0.0,29,0.0,,,1.0,87.36630692542224
2024-02,category2,Personal care,First aid,ALL,PARKNSHOP,3,0,0.0,0.0,29,0.0,,,3.0,96.73942927366078
2024-02,category2,Personal care,First aid,ALL,WATSONS,4,1,0.25,3.25,29,0.11206896551724138,0.5,0.5,2.0,78.98607877866596
2024-02,category2,Personal care,First aid,ALL,WELLCOME,3,0,0.0,0.0,29,0.0,,,3.0,112.15545289405497
2024-02,category2,Personal care,Hair care,ALL,JASONS,21,14,0.6666666666666666,8.142857142857142,29,0.28078817733990147,0.2785966031333231,0.25,20.0,102.47507649062109
2024-02,category2,Personal care,Hair care,ALL,MANNINGS,17,16,0.9411764705882353,19.11764705882353,29,0.6592292089249493,0.3102806775005472,0.2771597906951437,15.0,89.50032470577717
2024-02,category2,Personal care,Hair care,ALL,PARKNSHOP,30,21,0.7,8.266666666666667,29,0.28505747126436787,0.23034259917823605,0.25,26.0,103.58108806898558
2024-02,category2,Personal care,Hair care,ALL,WATSONS,28,23,0.8214285714285714,13.571428571428571,29,0.46798029556650245,0.23219366908251032,0.25,26.0,98.6483149901134
2024-02,category2,Personal care,Hair care,ALL,WELLCOME,20,14,0.7,9.05,29,0.3120689655172414,0.27859655225726654,0.25,20.0,101.82418460634779
2024-02,category2,Personal care,Hand sanitation,ALL,JASONS,3,3,1.0,18.0,29,0.6206896551724138,0.25543573833573835,0.25,3.0,98.75540480035161
2024-02,category2,Personal care,Hand sanitation,ALL,MANNINGS,2,1,0.5,11.0,29,0.3793103448275862,0.3333318777292576,0.3333318777292576,2.0,92.42601094906185
2024-02,category2,Personal care,Hand sanitation,ALL,PARKNSHOP,2,2,1.0,7.5,29,0.25862068965517243,0.32532751091703055,0.32532751091703055,1.0,105.5653471404568
2024-02,category2,Personal care,Hand sanitation,ALL,WATSONS,4,0,0.0,0.0,29,0.0,,,3.0,106.7589607761492
2024-02,category2,Personal care,Hand sanitation,ALL,WELLCOME,3,3,1.0,18.666666666666668,29,0.6436781609195402,0.24764309764309766,0.25,3.0,97.35322538840208
2024-02,category2,Personal care,Health protection products,ALL,PARKNSHOP,2,2,1.0,29.0,29,1.0,0.34195365780011067,0.33333294786096257,1.0,97.18482993268974
2024-02,category2,Personal care,Health protection products,ALL,WATSONS,1,1,1.0,28.0,29,0.9655172413793104,0.49958298582151794,0.49958298582151794,1.0,102.81517006731026
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,AEON,1,0,0.0,0.0,29,0.0,,,1.0,105.1589988345635
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,JASONS,10,3,0.3,2.3,29,0.0793103448275862,0.2748740572274897,0.2894736842105263,10.0,97.90616348777024
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,MANNINGS,19,13,0.6842105263157895,8.263157894736842,29,0.2849364791288566,0.33102772694549204,0.19999999999999998,13.0,95.5985363324438
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,PARKNSHOP,11,3,0.2727272727272727,3.4545454545454546,29,0.11912225705329153,0.20994270793235303,0.20967741935483872,11.0,104.66798217024034
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,WATSONS,25,11,0.44,6.6,29,0.2275862068965517,0.2981957559013166,0.24999999999999997,18.0,99.79334255672741
2024-02,category2,Personal care,Health supplements / Dietary supplements,ALL,WELLCOME,11,3,0.2727272727272727,2.090909090909091,29,0.07210031347962383,0.2753530166880616,0.2894736842105263,11.0,99.71404928298658
2024-02,category2,Personal care,Medical equipment,ALL,MANNINGS,1,0,0.0,0.0,29,0.0,,,1.0,96.94656488549617
2024-02,category2,Personal care,Medical equipment,ALL,PARKNSHOP,2,0,0.0,0.0,29,0.0,,,2.0,101.41359406290493
2024-02,category2,Personal care,Medical equipment,ALL,WATSONS,3,1,0.3333333333333333,9.666666666666666,29,0.3333333333333333,0.6,0.6,2.0,101.41359406290493
2024-02,category2,Personal care,Men's care,ALL,JASONS,15,3,0.2,1.4,29,0.04827586206896552,0.12095360603721805,0.12,15.0,101.7236804442957
2024-02,category2,Personal care,Men's care,ALL,MANNINGS,3,0,0.0,0.0,29,0.0,,,1.0,102.67699080987055
2024-02,category2,Personal care,Men's care,ALL,PARKNSHOP,3,0,0.0,0.0,29,0.0,,,3.0,122.82621191551695
2024-02,category2,Personal care,Men's care,ALL,WATSONS,11,7,0.6363636363636364,7.181818181818182,29,0.2476489028213166,0.19999999999999998,0.19999999999999998,10.0,89.59503489874176
2024-02,category2,Personal care,Men's care,ALL,WELLCOME,15,3,0.2,1.4,29,0.04827586206896552,0.12095360603721805,0.12,15.0,100.86335969624065
2024-02,category2,Personal care,Oral care,ALL,AEON,1,0,0.0,0.0,29,0.0,,,1.0,88.95476714162763
2024-02,category2,Personal care,Oral care,ALL,JASONS,19,6,0.3157894736842105,4.315789473684211,29,0.14882032667876588,0.29887478652061994,0.29166730769230764,19.0,101.01963968698911
2024-02,category2,Personal care,Oral care,ALL,MANNINGS,16,5,0.3125,4.4375,29,0.15301724137931033,0.3023504150977635,0.33333262260127927,14.0,95.55458123502247
2024-02,category2,Personal care,Oral care,ALL,PARKNSHOP,34,11,0.3235294117647059,4.882352941176471,29,0.16835699797160245,0.4118235261617213,0.5,24.0,100.17865028547541
2024-02,category2,Personal care,Oral care,ALL,WATSONS,28,13,0.4642857142857143,5.178571428571429,29,0.17857142857142858,0.34175156143830626,0.25,25.0,101.47852712934684
2024-02,category2,Personal care,Oral care,ALL,WELLCOME,18,6,0.3333333333333333,4.888888888888889,29,0.1685823754789272,0.29928342693301857,0.29166730769230764,18.0,101.06012867756031
2024-02,category2,Personal care,Skin care,ALL,AEON,1,0,0.0,0.0,29,0.0,,,1.0,100.2866964970663
2024-02,category2,Personal care,Skin care,ALL,JASONS,17,6,0.35294117647058826,6.823529411764706,29,0.23529411764705882,0.21426674176734736,0.23835467261692977,17.0,101.9856528394696
2024-02,category2,Personal care,Skin care,ALL,MANNINGS,28,20,0.7142857142857143,12.285714285714286,29,0.4236453201970444,0.3375496618996865,0.33333457387935805,26.0,94.91605212681603
2024-02,category2,Personal care,Skin care,ALL,PARKNSHOP,28,5,0.17857142857142858,3.7857142857142856,29,0.13054187192118227,0.2262224989649801,0.26829268292682923,23.0,100.19968136601052
2024-02,category2,Personal care,Skin care,ALL,WATSONS,54,30,0.5555555555555556,8.481481481481481,29,0.29246487867177523,0.254711746944496,0.25,37.0,103.00626586013276
2024-02,category2,Personal care,Skin care,ALL,WELLCOME,15,6,0.4,7.733333333333333,29,0.26666666666666666,0.21507875498380716,0.23835467261692977,15.0,101.22612622664934
2024-02,category2,Personal care,Wet wipes,ALL,AEON,1,0,0.0,0.0,29,0.0,,,,
2024-02,category2,Personal care,Wet wipes,ALL,JASONS,1,0,0.0,0.0,29,0.0,,,1.0,101.2121212121212
2024-02,category2,Personal care,Wet wipes,ALL,PARKNSHOP,1,0,0.0,0.0,29,0.0,,,1.0,99.59595959595958
2024-02,category2,Personal care,Wet wipes,ALL,WATSONS,1,0,0.0,0.0,29,0.0,,,1.0,99.59595959595958
2024-02,category2,Personal care,Wet wipes,ALL,WELLCOME,1,0,0.0,0.0,29,0.0,,,1.0,99.59595959595958
2024-02,category2,Personal care,Women's hair removers,ALL,JASONS,1,1,1.0,7.0,29,0.2413793103448276,0.13043478260869565,0.13043478260869565,1.0,100.61538461538461
2024-02,category2,Personal care,Women's hair removers,ALL,WATSONS,1,0,0.0,0.0,29,0.0,,,,
2024-02,category2,Personal care,Women's hair removers,ALL,WELLCOME,1,1,1.0,7.0,29,0.2413793103448276,0.13043478260869565,0.13043478260869565,1.0,99.38461538461537
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Aseptically packaged food,ALL,DCHFOOD,1,0,0.0,0.0,29,0.0,,,1.0,105.2932234733693
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Aseptically packaged food,ALL,JASONS,2,2,1.0,22.0,29,0.7586206896551724,0.20713264067024634,0.35048657718120807,2.0,95.84606115117549
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Aseptically packaged food,ALL,PARKNSHOP,2,2,1.0,28.0,29,0.9655172413793104,0.33386865647916336,0.3322147651006712,2.0,105.79766079395054
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Aseptically packaged food,ALL,WELLCOME,2,2,1.0,22.0,29,0.7586206896551724,0.20713264067024634,0.35048657718120807,2.0,95.84606115117549
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,ALL,DCHFOOD,18,0,0.0,0.0,29,0.0,,,16.0,97.62165865456865
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,ALL,JASONS,53,32,0.6037735849056604,11.754716981132075,29,0.4053350683148991,0.27406267576010757,0.2546277777777778,51.0,102.25648620045604
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,ALL,PARKNSHOP,72,54,0.75,17.13888888888889,29,0.5909961685823755,0.23027125435370688,0.1936560444722831,52.0,96.86356131255121
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Canned food,ALL,WELLCOME,50,32,0.64,12.94,29,0.44620689655172413,0.273427419452856,0.2546277777777778,50.0,101.50192446324328
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Chilled / Fresh meat,ALL,JASONS,2,0,0.0,0.0,29,0.0,,,1.0,100.005076161953
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Chilled / Fresh meat,ALL,WELLCOME,1,0,0.0,0.0,29,0.0,,,1.0,99.99492383804701
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Edible oil / Cooking oil,ALL,DCHFOOD,7,0,0.0,0.0,29,0.0,,,5.0,101.1306508786642
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Edible oil / Cooking oil,ALL,JASONS,26,1,0.038461538461538464,0.6153846153846154,29,0.021220159151193636,0.5,0.5,24.0,100.33914236117359
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Edible oil / Cooking oil,ALL,PARKNSHOP,63,1,0.015873015873015872,0.015873015873015872,29,0.0005473453749315818,0.12000000000000005,0.12000000000000005,22.0,99.41246864902322
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Edible oil / Cooking oil,ALL,WELLCOME,24,1,0.041666666666666664,0.6666666666666666,29,0.022988505747126436,0.5,0.5,24.0,100.05627233553909
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh fruits,ALL,JASONS,7,6,0.8571428571428571,13.428571428571429,29,0.4630541871921182,0.21488338648165684,0.20130173160173156,5.0,103.14725957808344
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh fruits,ALL,PARKNSHOP,6,4,0.6666666666666666,19.166666666666668,29,0.6609195402298851,0.20580471977370435,0.16747403990559967,,
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh fruits,ALL,WELLCOME,5,5,1.0,13.0,29,0.4482758620689655,0.21808573672936257,0.2129611111111111,5.0,96.85274042191655
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh vegetables,ALL,JASONS,4,1,0.25,7.25,29,0.25,0.2685881773399015,0.28718461538461537,3.0,100.67466238166108
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh vegetables,ALL,PARKNSHOP,15,1,0.06666666666666667,1.9333333333333333,29,0.06666666666666667,0.17689713617767389,0.2146949152542373,,
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Fresh vegetables,ALL,WELLCOME,3,1,0.3333333333333333,9.666666666666666,29,0.3333333333333333,0.28300704812428945,0.28718461538461537,3.0,99.32533761833895
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen meat / poultry,ALL,JASONS,1,1,1.0,9.0,29,0.3103448275862069,0.14648571428571425,0.1360551020408163,1.0,98.46571657519303
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen meat / poultry,ALL,PARKNSHOP,2,1,0.5,6.0,29,0.20689655172413793,0.317094017094017,0.317094017094017,1.0,101.66900046577656
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen meat / poultry,ALL,WELLCOME,1,1,1.0,2.0,29,0.06896551724137931,0.13435408163265306,0.13435408163265306,1.0,99.86528295903041
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen seafood,ALL,JASONS,1,1,1.0,9.0,29,0.3103448275862069,0.1307012095421799,0.1346153846153846,1.0,100.3415300546448
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen seafood,ALL,PARKNSHOP,4,4,1.0,25.5,29,0.8793103448275862,0.2434247656007904,0.21283553875236288,,
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen seafood,ALL,WELLCOME,1,1,1.0,9.0,29,0.3103448275862069,0.13292210933720366,0.1346153846153846,1.0,99.6584699453552
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Frozen vegetables,ALL,PARKNSHOP,4,0,0.0,0.0,29,0.0,,,,
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Previously frozen meat,ALL,JASONS,1,0,0.0,0.0,29,0.0,,,,
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Rice,ALL,DCHFOOD,5,0,0.0,0.0,29,0.0,,,4.0,104.89918185917668
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Rice,ALL,JASONS,15,0,0.0,0.0,29,0.0,,,13.0,99.00013499364717
2024-02,category2,Rice / Oil / Canned food / Fruits / Vegetables / Meat,Rice,ALL,PARKNSHOP,27,1,0.037037037037037035,0.037037037037037035,29,0.0012771392081736908,0.14149443561208266,0.14149443561208266,5.0,102.19547242703354
